,event_date,track,race_number,market_id,market_name,selection_id,bsp,ltp,best_back_3m,best_lay_3m,atb_ladder_3m,atl_ladder_3m,result,win
1601,2022-06-30 03:45:00,Murwillumbah,,1.200577438,R3 1100m Mdn,46259905,75.0,75.0,48.0,50.0,"{'price': [48, 46, 44], 'volume': [3.02, 3.27, 5.38]}","{'price': [50, 55, 60], 'volume': [0.78, 4.93, 0.02]}",LOSER,0
1599,2022-06-30 03:45:00,Murwillumbah,,1.200577438,R3 1100m Mdn,46259902,130.0,140.0,100.0,130.0,"{'price': [100, 95, 90], 'volume': [4.39, 10.62, 5.59]}","{'price': [130, 150, 160], 'volume': [0.22, 1.28, 12.38]}",LOSER,0
1603,2022-06-30 03:45:00,Murwillumbah,,1.200577438,R3 1100m Mdn,38206768,419.22,430.0,180.0,240.0,"{'price': [180, 170, 160], 'volume': [0.3, 4.2, 4.57]}","{'price': [240, 340, 410], 'volume': [2.95, 5, 0.27]}",LOSER,0
1544,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,41818435,4.26,4.2,4.1,4.2,"{'price': [4.1, 4, 3.95], 'volume': [79.46, 113.02, 282.54]}","{'price': [4.2, 4.3, 4.4], 'volume': [101.07, 139.73, 177.06]}",LOSER,0
1538,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260163,5.11,5.2,5.8,5.9,"{'price': [5.8, 5.7, 5.6], 'volume': [20.48, 33.15, 29.94]}","{'price': [5.9, 6, 6.2], 'volume': [18.35, 26.16, 47.53]}",LOSER,0
1548,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,3935850,6.35,6.4,6.0,6.2,"{'price': [6, 5.9, 5.8], 'volume': [3.83, 18.23, 29.56]}","{'price': [6.2, 6.4, 6.6], 'volume': [44.17, 26.72, 48.98]}",LOSER,0
1547,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260168,8.54,8.6,7.2,7.4,"{'price': [7.2, 7, 6.8], 'volume': [12.61, 28.8, 33.54]}","{'price': [7.4, 7.6, 7.8], 'volume': [34.65, 51.24, 43.82]}",LOSER,0
1540,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,44590705,11.6,12.0,11.0,11.5,"{'price': [11, 10.5, 10], 'volume': [12.35, 29.08, 31.73]}","{'price': [11.5, 12, 12.5], 'volume': [20.25, 56.89, 30.21]}",WINNER,1
1542,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260166,19.35,19.0,16.5,17.5,"{'price': [16.5, 16, 15.5], 'volume': [6.99, 31.32, 31.46]}","{'price': [17.5, 18, 18.5], 'volume': [10.63, 0.57, 17.32]}",LOSER,0
1537,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260162,32.22,34.0,28.0,30.0,"{'price': [28, 27, 26], 'volume': [6.07, 6.33, 3.53]}","{'price': [30, 32, 34], 'volume': [12.35, 10.86, 42.82]}",LOSER,0
1545,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260167,32.01,34.0,30.0,34.0,"{'price': [30, 28, 27], 'volume': [6.32, 8.38, 6.37]}","{'price': [34, 36, 38], 'volume': [6.77, 10.27, 23.94]}",LOSER,0
1539,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,39395904,37.45,34.0,46.0,50.0,"{'price': [46, 44, 42], 'volume': [2.83, 2.54, 3.43]}","{'price': [50, 55, 60], 'volume': [1.13, 8.25, 16.97]}",LOSER,0
1541,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,36610858,63.94,70.0,50.0,55.0,"{'price': [50, 48, 46], 'volume': [3.88, 8.94, 8.5]}","{'price': [55, 60, 65], 'volume': [4.79, 4.35, 24.01]}",LOSER,0
1546,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,40286249,46.0,46.0,60.0,65.0,"{'price': [60, 55, 50], 'volume': [0.86, 5.41, 9.78]}","{'price': [65, 70, 75], 'volume': [2.17, 12.4, 23.87]}",LOSER,0
1543,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,28364665,139.86,140.0,70.0,80.0,"{'price': [70, 65, 60], 'volume': [2.83, 5.28, 0.43]}","{'price': [80, 85, 90], 'volume': [7.2, 0.39, 7]}",LOSER,0
1549,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260169,469.19,400.0,230.0,260.0,"{'price': [230, 210, 200], 'volume': [0.07, 0.25, 3.42]}","{'price': [260, 270, 290], 'volume': [2, 1.49, 0.11]}",LOSER,0
1550,2022-06-30 04:00:00,Bendigo,,1.200575641,R4 1600m Mdn,46260170,508.19,500.0,310.0,390.0,"{'price': [310, 300, 200], 'volume': [0.25, 3.84, 0.88]}","{'price': [390, 400, 420], 'volume': [0.05, 1.28, 2.33]}",LOSER,0
1727,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259853,5.21,5.2,4.2,4.3,"{'price': [4.2, 4.1, 4], 'volume': [27.89, 37.72, 21.74]}","{'price': [4.3, 4.4, 4.5], 'volume': [35.57, 55.39, 22.76]}",LOSER,0
1737,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259860,4.1,4.0,5.9,6.2,"{'price': [5.9, 5.8, 5.7], 'volume': [14.35, 34.28, 10.62]}","{'price': [6.2, 6.4, 6.6], 'volume': [25.96, 9.24, 16.41]}",WINNER,1
1728,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259854,7.2,7.2,6.8,7.0,"{'price': [6.8, 6.6, 6.4], 'volume': [23.98, 61.4, 20.96]}","{'price': [7, 7.2, 7.4], 'volume': [8.25, 20.41, 17.21]}",LOSER,0
1734,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,45758109,8.65,8.4,9.0,9.4,"{'price': [9, 8.8, 8.6], 'volume': [25.53, 11.84, 5.86]}","{'price': [9.4, 9.6, 9.8], 'volume': [21.57, 55.13, 5.79]}",LOSER,0
1738,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259861,12.32,13.0,11.5,12.5,"{'price': [11.5, 11, 10.5], 'volume': [17, 5.26, 53.74]}","{'price': [12.5, 13, 13.5], 'volume': [16.98, 4.34, 28.9]}",LOSER,0
1732,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,38534470,15.51,16.0,13.5,14.5,"{'price': [13.5, 13, 12.5], 'volume': [27.43, 14.36, 15.85]}","{'price': [14.5, 15, 15.5], 'volume': [2.39, 16.92, 0.34]}",LOSER,0
1730,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,36409643,13.5,13.5,15.0,16.5,"{'price': [15, 14.5, 14], 'volume': [6.22, 4.3, 10.9]}","{'price': [16.5, 17, 17.5], 'volume': [0.53, 2.62, 8.4]}",LOSER,0
1729,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,45942714,36.37,34.0,21.0,23.0,"{'price': [21, 20, 19.5], 'volume': [3.07, 18.62, 16.89]}","{'price': [23, 24, 25], 'volume': [2.91, 2.83, 10.43]}",LOSER,0
1735,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259857,32.73,34.0,23.0,26.0,"{'price': [23, 22, 21], 'volume': [3.13, 25.24, 9.43]}","{'price': [26, 27, 28], 'volume': [0.79, 1.9, 10.78]}",LOSER,0
1733,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259856,92.26,95.0,60.0,65.0,"{'price': [60, 55, 50], 'volume': [0.3, 7.4, 4.26]}","{'price': [65, 75, 95], 'volume': [2.96, 2.84, 0.35]}",LOSER,0
1731,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259855,44.0,44.0,65.0,70.0,"{'price': [65, 60, 55], 'volume': [0.98, 3.93, 15.46]}","{'price': [70, 75, 85], 'volume': [3.44, 9.72, 3.44]}",LOSER,0
1736,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259858,345.19,360.0,200.0,220.0,"{'price': [200, 180, 160], 'volume': [0.15, 0.04, 4.47]}","{'price': [220, 350, 360], 'volume': [0.58, 2.33, 2]}",LOSER,0
1739,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259862,473.5,510.0,260.0,450.0,"{'price': [260, 210, 200], 'volume': [0.07, 5.08, 5.56]}","{'price': [450, 530, 620], 'volume': [0.03, 0.21, 2.42]}",LOSER,0
1740,2022-06-30 04:05:00,Hawkesbury,,1.200578391,R4 1400m 3yo,46259863,460.0,460.0,290.0,530.0,"{'price': [290, 280, 270], 'volume': [3.55, 5, 0.45]}","{'price': [530, 610, 620], 'volume': [0.21, 1.28, 2]}",LOSER,0
1685,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260114,3.98,4.0,3.95,4.0,"{'price': [3.95, 3.9, 3.85], 'volume': [5.58, 73.35, 34.24]}","{'price': [4, 4.1, 4.2], 'volume': [0.44, 10.75, 14.02]}",LOSER,0
1684,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260113,4.1,4.4,4.2,4.4,"{'price': [4.2, 4.1, 4], 'volume': [18.4, 17.86, 34.01]}","{'price': [4.4, 4.5, 4.6], 'volume': [11.76, 15.55, 61.73]}",WINNER,1
1682,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,42491938,7.13,7.2,6.6,6.8,"{'price': [6.6, 6.4, 6.2], 'volume': [0.9, 8.29, 14.26]}","{'price': [6.8, 7, 7.2], 'volume': [4.59, 17.95, 19.17]}",LOSER,0
1686,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260116,10.5,10.5,10.0,10.5,"{'price': [10, 9.8, 9.6], 'volume': [18.67, 10.57, 36.92]}","{'price': [10.5, 11, 11.5], 'volume': [8.68, 10.8, 12.96]}",LOSER,0
1687,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260117,10.32,10.0,11.5,12.0,"{'price': [11.5, 11, 10.5], 'volume': [11.27, 53.64, 13.68]}","{'price': [12, 12.5, 13], 'volume': [2.86, 17.86, 40.6]}",LOSER,0
1681,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,43184961,20.0,21.0,17.5,18.0,"{'price': [17.5, 17, 16.5], 'volume': [1.13, 6.51, 26.3]}","{'price': [18, 18.5, 19], 'volume': [1.7, 0.8, 8.14]}",LOSER,0
1688,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260118,22.52,23.0,18.5,20.0,"{'price': [18.5, 18, 17.5], 'volume': [9.49, 6.75, 9.47]}","{'price': [20, 21, 22], 'volume': [4.21, 20.62, 6.89]}",LOSER,0
1683,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,27454742,27.0,27.0,30.0,34.0,"{'price': [30, 29, 28], 'volume': [3.73, 8.46, 10.77]}","{'price': [34, 36, 38], 'volume': [1.28, 11.6, 25.57]}",LOSER,0
1689,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,41750040,70.0,70.0,46.0,48.0,"{'price': [46, 44, 42], 'volume': [9.65, 0.99, 8.54]}","{'price': [48, 55, 60], 'volume': [2.5, 5.22, 0.15]}",LOSER,0
1690,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,28217598,139.27,150.0,80.0,90.0,"{'price': [80, 75, 70], 'volume': [0.13, 3.91, 4.02]}","{'price': [90, 110, 130], 'volume': [2.53, 2, 5.21]}",LOSER,0
1693,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260120,245.07,260.0,130.0,170.0,"{'price': [130, 120, 110], 'volume': [0.4, 0.44, 4.29]}","{'price': [170, 200, 210], 'volume': [0.28, 1.13, 3]}",LOSER,0
1692,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,39800348,270.0,330.0,170.0,220.0,"{'price': [170, 140, 130], 'volume': [0.11, 2.07, 1.48]}","{'price': [220, 250, 260], 'volume': [1.38, 1.13, 2.84]}",LOSER,0
1691,2022-06-30 04:12:00,Ipswich,,1.200577301,R5 1200m CL1,46260119,322.96,390.0,210.0,240.0,"{'price': [210, 170, 160], 'volume': [0.04, 0.62, 1.85]}","{'price': [240, 450, 550], 'volume': [0.01, 0.25, 0.4]}",LOSER,0
1585,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,36963715,3.14,3.1,3.45,3.55,"{'price': [3.45, 3.4, 3.35], 'volume': [0.02, 20.48, 22.6]}","{'price': [3.55, 3.65, 3.7], 'volume': [4.19, 22.5, 5.04]}",LOSER,0
1589,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,46259907,4.4,4.1,5.2,5.5,"{'price': [5.2, 5.1, 5], 'volume': [4.12, 8.12, 29.17]}","{'price': [5.5, 5.6, 5.7], 'volume': [23.26, 20.16, 34.58]}",LOSER,0
1584,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,45191333,9.6,9.8,7.0,7.6,"{'price': [7, 6.8, 6.6], 'volume': [5.5, 14.58, 24.92]}","{'price': [7.6, 7.8, 8], 'volume': [3.43, 1.37, 12.21]}",LOSER,0
1583,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,36772701,8.8,8.8,8.2,8.4,"{'price': [8.2, 8, 7.8], 'volume': [7, 84.02, 30.25]}","{'price': [8.4, 8.6, 8.8], 'volume': [2.11, 17.04, 2]}",LOSER,0
1586,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,12057523,13.0,13.0,11.0,11.5,"{'price': [11, 10, 9.8], 'volume': [16.59, 26.17, 13.61]}","{'price': [11.5, 12, 12.5], 'volume': [16.2, 36.09, 18.67]}",WINNER,1
1590,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,46259908,17.31,17.5,17.5,19.0,"{'price': [17.5, 17, 16.5], 'volume': [6.98, 10.81, 5.76]}","{'price': [19, 20, 21], 'volume': [17, 4.12, 6.59]}",LOSER,0
1587,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,46259906,19.0,20.0,19.0,21.0,"{'price': [19, 18.5, 18], 'volume': [0.34, 4.02, 2.84]}","{'price': [21, 22, 23], 'volume': [4.27, 2.27, 25.11]}",LOSER,0
1582,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,40050771,44.0,44.0,36.0,40.0,"{'price': [36, 34, 32], 'volume': [1.23, 2.23, 0.22]}","{'price': [40, 44, 46], 'volume': [10.52, 3, 29.12]}",LOSER,0
1591,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,41234233,107.3,100.0,95.0,120.0,"{'price': [95, 90, 85], 'volume': [2.55, 5.01, 13.17]}","{'price': [120, 130, 140], 'volume': [2.02, 1.35, 4.3]}",LOSER,0
1593,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,39678993,210.0,220.0,100.0,130.0,"{'price': [100, 95, 90], 'volume': [9.38, 3.4, 0.56]}","{'price': [130, 140, 150], 'volume': [0.21, 2.27, 2.03]}",LOSER,0
1588,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,40785525,252.49,300.0,130.0,160.0,"{'price': [130, 120, 100], 'volume': [0.01, 4.02, 6.08]}","{'price': [160, 170, 200], 'volume': [2, 1.28, 5]}",LOSER,0
1592,2022-06-30 04:20:00,Murwillumbah,,1.200577440,R4 2020m CL1,46259910,291.45,320.0,200.0,210.0,"{'price': [200, 190, 170], 'volume': [0.84, 0.05, 0.08]}","{'price': [210, 220, 230], 'volume': [0.08, 2.42, 2.59]}",LOSER,0
1390,2022-06-30 04:27:00,Northam,,1.200575745,R1 2200m CL1,36750404,2.81,2.82,3.1,3.15,"{'price': [3.1, 3.05, 3], 'volume': [6.59, 87.08, 98.74]}","{'price': [3.15, 3.2, 3.25], 'volume': [10.65, 28.47, 39.63]}",WINNER,1
1389,2022-06-30 04:27:00,Northam,,1.200575745,R1 2200m CL1,46241718,3.28,3.35,3.25,3.3,"{'price': [3.25, 3.2, 3.15], 'volume': [10.88, 30.17, 109.35]}","{'price': [3.3, 3.35, 3.4], 'volume': [2.72, 16.26, 16.83]}",LOSER,0
1388,2022-06-30 04:27:00,Northam,,1.200575745,R1 2200m CL1,46241717,6.29,6.2,6.4,6.6,"{'price': [6.4, 6.2, 6], 'volume': [4.43, 31.77, 63.76]}","{'price': [6.6, 6.8, 7], 'volume': [9.69, 33.55, 33.58]}",LOSER,0
1387,2022-06-30 04:27:00,Northam,,1.200575745,R1 2200m CL1,42140489,10.5,10.5,8.6,8.8,"{'price': [8.6, 8.4, 8.2], 'volume': [17.42, 24.79, 29.45]}","{'price': [8.8, 9, 9.2], 'volume': [6.24, 59.77, 37.66]}",LOSER,0
1391,2022-06-30 04:27:00,Northam,,1.200575745,R1 2200m CL1,27140958,12.5,12.5,9.6,10.0,"{'price': [9.6, 9.4, 9.2], 'volume': [10.29, 72.3, 12.33]}","{'price': [10, 10.5, 11], 'volume': [10.85, 26.52, 56.26]}",LOSER,0
1516,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,40586669,3.54,3.65,3.4,3.45,"{'price': [3.4, 3.35, 3.3], 'volume': [80.49, 137.94, 195.63]}","{'price': [3.45, 3.5, 3.55], 'volume': [364.85, 22.84, 138.99]}",LOSER,0
1517,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,25850454,4.18,4.2,4.6,4.7,"{'price': [4.6, 4.5, 4.4], 'volume': [17.54, 85.41, 78.18]}","{'price': [4.7, 4.8, 4.9], 'volume': [39.79, 88.96, 66.43]}",WINNER,1
1515,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,39456912,7.4,7.4,5.8,5.9,"{'price': [5.8, 5.7, 5.6], 'volume': [47.05, 55.9, 54.63]}","{'price': [5.9, 6, 6.2], 'volume': [30.09, 238, 43.04]}",LOSER,0
1520,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,28092854,8.19,8.2,9.0,9.4,"{'price': [9, 8.8, 8.6], 'volume': [27.41, 45.78, 24.03]}","{'price': [9.4, 9.6, 9.8], 'volume': [17.68, 36.8, 35.65]}",LOSER,0
1518,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,39182516,12.59,13.5,12.0,12.5,"{'price': [12, 11.5, 11], 'volume': [30.2, 26.47, 23.47]}","{'price': [12.5, 13, 13.5], 'volume': [14.45, 14.46, 19.04]}",LOSER,0
1522,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,45367402,13.52,14.0,13.5,14.0,"{'price': [13.5, 13, 12.5], 'volume': [15.71, 22.79, 17.86]}","{'price': [14, 14.5, 15], 'volume': [6.09, 24.99, 21.37]}",LOSER,0
1519,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,46260172,29.57,32.0,21.0,22.0,"{'price': [21, 20, 19.5], 'volume': [6.2, 12.9, 29.95]}","{'price': [22, 23, 24], 'volume': [2.56, 11.22, 26.44]}",LOSER,0
1523,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,43668972,120.0,160.0,85.0,90.0,"{'price': [85, 80, 75], 'volume': [3.33, 4.39, 6.49]}","{'price': [90, 95, 100], 'volume': [6.58, 1.87, 7.56]}",LOSER,0
1521,2022-06-30 04:30:00,Bendigo,,1.200575647,R5 3600m Hcap,23719867,402.68,460.0,250.0,420.0,"{'price': [250, 230, 220], 'volume': [0.25, 0.32, 3.05]}","{'price': [420, 430, 450], 'volume': [1.06, 2, 1.5]}",LOSER,0
1750,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259871,3.79,3.7,4.1,4.2,"{'price': [4.1, 4, 3.95], 'volume': [5.78, 11.56, 62.27]}","{'price': [4.2, 4.3, 4.4], 'volume': [82.43, 404.73, 3.75]}",LOSER,0
1751,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259872,6.71,6.4,6.0,6.2,"{'price': [6, 5.9, 5.8], 'volume': [4.16, 7.82, 5.79]}","{'price': [6.2, 6.4, 6.6], 'volume': [4.47, 9.23, 26.38]}",LOSER,0
1745,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259868,7.1,7.0,7.6,7.8,"{'price': [7.6, 7.4, 7.2], 'volume': [3.11, 15.64, 48.69]}","{'price': [7.8, 8, 8.2], 'volume': [32.82, 9.77, 24.01]}",WINNER,1
1748,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,42491808,11.02,11.0,9.4,9.8,"{'price': [9.4, 9.2, 9], 'volume': [5.17, 8.78, 36.73]}","{'price': [9.8, 10.5, 11.5], 'volume': [24.04, 0.03, 49.24]}",LOSER,0
1752,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259873,9.8,9.6,9.6,9.8,"{'price': [9.6, 9.4, 9.2], 'volume': [27.82, 3.35, 32.97]}","{'price': [9.8, 10.5, 11], 'volume': [2.72, 51.41, 12.55]}",LOSER,0
1744,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259867,9.6,9.2,10.5,11.5,"{'price': [10.5, 10, 9.6], 'volume': [2.25, 8.06, 11.85]}","{'price': [11.5, 12, 12.5], 'volume': [3.16, 0.58, 10.6]}",LOSER,0
1747,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259869,19.27,20.0,14.5,16.0,"{'price': [14.5, 14, 13.5], 'volume': [5.27, 3.24, 7.7]}","{'price': [16, 16.5, 17], 'volume': [4.84, 2, 31.26]}",LOSER,0
1742,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259865,20.34,24.0,23.0,25.0,"{'price': [23, 22, 21], 'volume': [1.03, 3.33, 11.7]}","{'price': [25, 26, 27], 'volume': [6.06, 8.43, 23.15]}",LOSER,0
1743,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259866,40.51,42.0,29.0,30.0,"{'price': [29, 28, 27], 'volume': [3.83, 5.69, 5.68]}","{'price': [30, 32, 40], 'volume': [6.06, 26.14, 5]}",LOSER,0
1746,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,5010155,85.0,90.0,60.0,65.0,"{'price': [60, 55, 50], 'volume': [0.81, 12.64, 10.56]}","{'price': [65, 70, 75], 'volume': [2.47, 1.09, 8.71]}",LOSER,0
1741,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,40372795,140.0,130.0,70.0,85.0,"{'price': [70, 65, 55], 'volume': [2.32, 14.52, 2.1]}","{'price': [85, 90, 95], 'volume': [2.67, 2.65, 5.22]}",LOSER,0
1749,2022-06-30 04:40:00,Hawkesbury,,1.200578393,R5 1000m Mdn,46259870,136.38,140.0,110.0,130.0,"{'price': [110, 100, 95], 'volume': [0.24, 4.2, 5.2]}","{'price': [130, 230, 240], 'volume': [5.98, 0.14, 0.35]}",LOSER,0
1721,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,44994843,3.95,3.95,3.6,3.65,"{'price': [3.6, 3.55, 3.5], 'volume': [91.26, 198, 290.44]}","{'price': [3.65, 3.7, 3.75], 'volume': [86.96, 16.21, 63.68]}",WINNER,1
1724,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,23181742,6.3,6.2,6.2,6.4,"{'price': [6.2, 6, 5.9], 'volume': [10.26, 31.59, 48.75]}","{'price': [6.4, 6.6, 6.8], 'volume': [17.97, 9.84, 22.53]}",LOSER,0
1720,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,46260122,10.79,11.0,8.8,9.0,"{'price': [8.8, 8.6, 8.4], 'volume': [23.89, 33.13, 31.34]}","{'price': [9, 9.2, 9.4], 'volume': [3.66, 27.51, 16.31]}",LOSER,0
1722,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,42413110,8.8,8.6,9.0,9.2,"{'price': [9, 8.8, 8.6], 'volume': [14.28, 20.32, 24.9]}","{'price': [9.2, 9.4, 9.6], 'volume': [10.16, 3.36, 9.13]}",LOSER,0
1719,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,46260121,10.8,11.0,11.5,12.0,"{'price': [11.5, 11, 10.5], 'volume': [0.7, 31.91, 23.84]}","{'price': [12, 12.5, 13], 'volume': [25.09, 5.93, 23.56]}",LOSER,0
1726,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,44620027,15.25,16.0,15.5,16.5,"{'price': [15.5, 15, 14.5], 'volume': [54.05, 33.9, 6.96]}","{'price': [16.5, 17, 17.5], 'volume': [14.97, 9.65, 48.22]}",LOSER,0
1717,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,35511230,16.18,16.5,16.0,16.5,"{'price': [16, 15.5, 15], 'volume': [1.97, 6.57, 30.48]}","{'price': [16.5, 17, 17.5], 'volume': [5.79, 14.33, 5.81]}",LOSER,0
1725,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,36621713,19.0,19.0,17.5,18.5,"{'price': [17.5, 17, 16.5], 'volume': [8.73, 10.52, 8.1]}","{'price': [18.5, 19, 19.5], 'volume': [0.74, 3.35, 7.75]}",LOSER,0
1718,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,39388126,13.15,13.0,20.0,21.0,"{'price': [20, 19.5, 19], 'volume': [3.36, 5.94, 10.72]}","{'price': [21, 22, 23], 'volume': [16.68, 15.07, 15.12]}",LOSER,0
1723,2022-06-30 04:47:00,Ipswich,,1.200577304,R6 1350m Hcap,42070420,38.0,38.0,36.0,38.0,"{'price': [36, 34, 32], 'volume': [7.35, 5.59, 5.75]}","{'price': [38, 40, 42], 'volume': [6.79, 9.44, 37.58]}",LOSER,0
1572,2022-06-30 04:55:00,Murwillumbah,,1.200577442,R5 1200m Hcap,41809945,2.21,2.26,2.2,2.26,"{'price': [2.2, 2.18, 2.16], 'volume': [17.99, 12.3, 47.41]}","{'price': [2.26, 2.28, 2.3], 'volume': [7.4, 5.98, 5.65]}",LOSER,0
1574,2022-06-30 04:55:00,Murwillumbah,,1.200577442,R5 1200m Hcap,46259912,5.32,5.2,4.4,4.6,"{'price': [4.4, 4.3, 4.2], 'volume': [22.84, 26.36, 29.61]}","{'price': [4.6, 4.7, 4.8], 'volume': [20.13, 39.88, 24.37]}",WINNER,1
1578,2022-06-30 04:55:00,Murwillumbah,,1.200577442,R5 1200m Hcap,38945977,8.2,8.2,8.8,9.4,"{'price': [8.8, 8.6, 8.4], 'volume': [7.68, 19.05, 14.61]}","{'price': [9.4, 9.6, 9.8], 'volume': [17.9, 2.3, 19.88]}",LOSER,0
1575,2022-06-30 04:55:00,Murwillumbah,,1.200577442,R5 1200m Hcap,41843951,14.56,14.5,12.5,13.0,"{'price': [12.5, 12, 11.5], 'volume': [0.02, 11.93, 14.76]}","{'price': [13, 13.5, 14], 'volume': [4.21, 13.47, 36.01]}",LOSER,0
1573,2022-06-30 04:55:00,Murwillumbah,,1.200577442,R5 1200m Hcap,46259911,16.5,16.0,15.0,16.5,"{'price': [15, 14.5, 14], 'volume': [2, 13.65, 6.35]}","{'price': [16.5, 18, 18.5], 'volume': [11.21, 8.79, 37.99]}",LOSER,0
